HGNC_symbol,ProteinID,DrugName,DrugCID,Drug,AE
NR3C2,4udb,carboplatin,5237030,carboplatin-5237030,-5.1
VEGFA,4wpb,thioguanine,2723601,thioguanine-2723601,-5.1
PADI4,4x8g,carboplatin,5237030,carboplatin-5237030,-5.1
PADI4,4x8g,carboplatin,73554252,carboplatin-73554252,-5.1
CDH3,4zml,carboplatin,46738086,carboplatin-46738086,-5.1
CDH3,4zml,carboplatin,5352133,carboplatin-5352133,-5.1
CDH3,4zml,carboplatin,60020207,carboplatin-60020207,-5.1
CDH3,4zml,carboplatin,6398587,carboplatin-6398587,-5.1
CDH3,4zml,carboplatin,6603770,carboplatin-6603770,-5.1
CDH3,4zmp,carboplatin,46738086,carboplatin-46738086,-5.1
CDH3,4zmp,carboplatin,5352133,carboplatin-5352133,-5.1
CDH3,4zmp,chlorambucil,2708,chlorambucil-2708,-5.1
CDH3,4zmp,dacarbazine,135398738,dacarbazine-135398738,-5.1
CDH3,4zmp,thioguanine,2723601,thioguanine-2723601,-5.1
CDH3,4zmw,carboplatin,38904,carboplatin-38904,-5.1
CDH3,4zmx,dacarbazine,2942,dacarbazine-2942,-5.1
VEGFA,5dn2,carboplatin,426756,carboplatin-426756,-5.1
VEGFA,5hhc,dacarbazine,2942,dacarbazine-2942,-5.1
VEGFA,5hhc,temozolomide,5394,temozolomide-5394,-5.1
VEGFA,5hhd,carboplatin,498142,carboplatin-498142,-5.1
CDH3,5jyl,thioguanine,2723601,thioguanine-2723601,-5.1
CDH3,5jym,lomustine,3950,lomustine-3950,-5.1
NR3C2,5l7e,amifostine,2141,amifostine-2141,-5.1
FABP6,5l8i,carboplatin,10339178,carboplatin-10339178,-5.1
FABP6,5l8i,mercaptopurine,667490,mercaptopurine-667490,-5.1
FABP6,5l8n,dacarbazine,2942,dacarbazine-2942,-5.1
FABP6,5l8o,carboplatin,10339178,carboplatin-10339178,-5.1
FABP6,5l8o,carboplatin,5237030,carboplatin-5237030,-5.1
FABP6,5l8o,carboplatin,56840877,carboplatin-56840877,-5.1
FABP6,5l8o,carboplatin,73554252,carboplatin-73554252,-5.1
FABP6,5l8o,dacarbazine,2942,dacarbazine-2942,-5.1
PADI4,5n0y,decitabine,451668,decitabine-451668,-5.1
PADI4,5n0y,temozolomide,5394,temozolomide-5394,-5.1
PADI4,5n0z,temozolomide,5394,temozolomide-5394,-5.1
PADI4,5n0z,thioguanine,2723601,thioguanine-2723601,-5.1
PADI4,5n1b,dacarbazine,135398738,dacarbazine-135398738,-5.1
VEGFA,5o4e,dacarbazine,2942,dacarbazine-2942,-5.1
VEGFA,5t89,carboplatin,5352133,carboplatin-5352133,-5.1
VEGFA,5t89,carboplatin,6398587,carboplatin-6398587,-5.1
VEGFA,5t89,carboplatin,6603770,carboplatin-6603770,-5.1
VEGFA,5t89,chlorambucil,2708,chlorambucil-2708,-5.1
VEGFA,5t89,dacarbazine,135398738,dacarbazine-135398738,-5.1
RHEB,5yxh,carboplatin,2567,carboplatin-2567,-5.1
RHEB,5yxh,carboplatin,38904,carboplatin-38904,-5.1
RHEB,5yxh,carboplatin,426756,carboplatin-426756,-5.1
RHEB,5yxh,carboplatin,46738086,carboplatin-46738086,-5.1
RHEB,5yxh,carboplatin,498142,carboplatin-498142,-5.1
RHEB,5yxh,carboplatin,60020207,carboplatin-60020207,-5.1
RHEB,5yxh,carboplatin,6398587,carboplatin-6398587,-5.1
RHEB,5yxh,carboplatin,6603770,carboplatin-6603770,-5.1
RHEB,5yxh,lomustine,3950,lomustine-3950,-5.1
RHEB,6bt0,carboplatin,2567,carboplatin-2567,-5.1
RHEB,6bt0,carboplatin,498142,carboplatin-498142,-5.1
RHEB,6bt0,carboplatin,5352133,carboplatin-5352133,-5.1
RHEB,6bt0,carboplatin,6398587,carboplatin-6398587,-5.1
RHEB,6bt0,carboplatin,6603770,carboplatin-6603770,-5.1
RHEB,6bt0,cyclophosphamide,2907,cyclophosphamide-2907,-5.1
NCKIPSD,6dec,carboplatin,2567,carboplatin-2567,-5.1
NCKIPSD,6dec,carboplatin,38904,carboplatin-38904,-5.1
NCKIPSD,6ded,carboplatin,2567,carboplatin-2567,-5.1
NCKIPSD,6ded,carboplatin,38904,carboplatin-38904,-5.1
NCKIPSD,6ded,carboplatin,426756,carboplatin-426756,-5.1
NCKIPSD,6ded,carboplatin,46738086,carboplatin-46738086,-5.1
NCKIPSD,6ded,carboplatin,498142,carboplatin-498142,-5.1
NCKIPSD,6ded,carboplatin,5352133,carboplatin-5352133,-5.1
NCKIPSD,6ded,carboplatin,60020207,carboplatin-60020207,-5.1
NCKIPSD,6ded,carboplatin,6398587,carboplatin-6398587,-5.1
NCKIPSD,6ded,carboplatin,6603770,carboplatin-6603770,-5.1
NCKIPSD,6ded,cyclophosphamide,2907,cyclophosphamide-2907,-5.1
NCKIPSD,6ded,ifosfamide,3690,ifosfamide-3690,-5.1
NCKIPSD,6ded,lomustine,3950,lomustine-3950,-5.1
NCKIPSD,6dee,carboplatin,38904,carboplatin-38904,-5.1
NCKIPSD,6dee,carboplatin,498142,carboplatin-498142,-5.1
NCKIPSD,6dee,carboplatin,5352133,carboplatin-5352133,-5.1
NCKIPSD,6dee,carboplatin,6603770,carboplatin-6603770,-5.1
NCKIPSD,6dee,temozolomide,5394,temozolomide-5394,-5.1
VEGFA,1cz8,temozolomide,5394,temozolomide-5394,-5
VEGFA,1flt,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,1kmx,clofarabine,119182,clofarabine-119182,-5
VEGFA,1kmx,dacarbazine,135398738,dacarbazine-135398738,-5
NOG,1m4u,carboplatin,498142,carboplatin-498142,-5
NOG,1m4u,carboplatin,6398587,carboplatin-6398587,-5
NOG,1m4u,carboplatin,6603770,carboplatin-6603770,-5
VEGFA,1mkg,thioguanine,2723601,thioguanine-2723601,-5
VEGFA,1mkk,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,1mkk,mercaptopurine,667490,mercaptopurine-667490,-5
IL6R,1n26,carboplatin,2567,carboplatin-2567,-5
IL6R,1n26,cladribine,20279,cladribine-20279,-5
IL6R,1n26,cytarabine,6253,cytarabine-6253,-5
FABP6,1o1u,amifostine,2141,amifostine-2141,-5
FABP6,1o1u,paclitaxel,44155032,paclitaxel-44155032,-5
VEGFA,1qty,carboplatin,2567,carboplatin-2567,-5
VEGFA,1qty,carboplatin,426756,carboplatin-426756,-5
VEGFA,1qty,carboplatin,5352133,carboplatin-5352133,-5
VEGFA,1qty,dacarbazine,135398738,dacarbazine-135398738,-5
CITED2,1r8u,chlorambucil,2708,chlorambucil-2708,-5
GLTP,1swx,azacitidine,9444,azacitidine-9444,-5
GLTP,1swx,busulfan,2478,busulfan-2478,-5
GLTP,1swx,mercaptopurine,667490,mercaptopurine-667490,-5
GLTP,1sx6,carboplatin,2567,carboplatin-2567,-5
GLTP,1sx6,carboplatin,38904,carboplatin-38904,-5
GLTP,1sx6,carboplatin,426756,carboplatin-426756,-5
GLTP,1sx6,carboplatin,46738086,carboplatin-46738086,-5
GLTP,1sx6,carboplatin,498142,carboplatin-498142,-5
GLTP,1sx6,carboplatin,5352133,carboplatin-5352133,-5
GLTP,1sx6,carboplatin,6398587,carboplatin-6398587,-5
VEGFA,1tzh,hydroxyurea,3657,hydroxyurea-3657,-5
VEGFA,1tzh,mercaptopurine,667490,mercaptopurine-667490,-5
VEGFA,1tzi,dacarbazine,135398738,dacarbazine-135398738,-5
GRIP2,1v62,azacitidine,9444,azacitidine-9444,-5
GRIP2,1v62,cytarabine,6253,cytarabine-6253,-5
VEGFA,1vpp,carboplatin,38904,carboplatin-38904,-5
VEGFA,1vpp,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,1vpp,carboplatin,498142,carboplatin-498142,-5
VEGFA,1vpp,carboplatin,6398587,carboplatin-6398587,-5
VEGFA,1vpp,chlorambucil,2708,chlorambucil-2708,-5
PADI4,1wda,decitabine,451668,decitabine-451668,-5
PADI4,1wda,hydroxyurea,3657,hydroxyurea-3657,-5
PADI4,1wda,temozolomide,5394,temozolomide-5394,-5
GRIP2,1x5r,thioguanine,2723601,thioguanine-2723601,-5
RHEB,1xtq,carboplatin,2567,carboplatin-2567,-5
RHEB,1xtq,carboplatin,38904,carboplatin-38904,-5
RHEB,1xtq,carboplatin,426756,carboplatin-426756,-5
RHEB,1xtq,carboplatin,46738086,carboplatin-46738086,-5
RHEB,1xtq,carboplatin,498142,carboplatin-498142,-5
RHEB,1xtq,carboplatin,5352133,carboplatin-5352133,-5
RHEB,1xtq,carboplatin,60020207,carboplatin-60020207,-5
RHEB,1xtq,carboplatin,6398587,carboplatin-6398587,-5
RHEB,1xtq,carboplatin,6603770,carboplatin-6603770,-5
RHEB,1xts,cyclophosphamide,2907,cyclophosphamide-2907,-5
NR3C2,1y9r,ifosfamide,3690,ifosfamide-3690,-5
NR3C2,1ya3,busulfan,2478,busulfan-2478,-5
NR3C2,1ya3,carboplatin,60020207,carboplatin-60020207,-5
NR3C2,1ya3,carboplatin,6398587,carboplatin-6398587,-5
PGLYRP1,1yck,cytarabine,6253,cytarabine-6253,-5
NR3C2,2a3i,carboplatin,73554252,carboplatin-73554252,-5
NR3C2,2aa2,busulfan,2478,busulfan-2478,-5
NR3C2,2aa5,carboplatin,10339178,carboplatin-10339178,-5
NR3C2,2aa5,carboplatin,73554252,carboplatin-73554252,-5
NR3C2,2aa5,mercaptopurine,667490,mercaptopurine-667490,-5
NR3C2,2aa6,carboplatin,2567,carboplatin-2567,-5
NR3C2,2aa6,carboplatin,5352133,carboplatin-5352133,-5
NR3C2,2aa6,thioguanine,2723601,thioguanine-2723601,-5
NR3C2,2aa7,mercaptopurine,667490,mercaptopurine-667490,-5
NR3C2,2aax,carboplatin,5237030,carboplatin-5237030,-5
NR3C2,2ab2,carboplatin,426756,carboplatin-426756,-5
NR3C2,2ab2,carboplatin,56840877,carboplatin-56840877,-5
NR3C2,2ab2,carboplatin,73554252,carboplatin-73554252,-5
NR3C2,2abi,carboplatin,38904,carboplatin-38904,-5
NR3C2,2abi,carboplatin,426756,carboplatin-426756,-5
NR3C2,2abi,carboplatin,5352133,carboplatin-5352133,-5
NR3C2,2abi,dacarbazine,2942,dacarbazine-2942,-5
NR3C2,2abi,melphalan,460612,melphalan-460612,-5
IL6R,2arw,azacitidine,9444,azacitidine-9444,-5
IL6R,2arw,cladribine,20279,cladribine-20279,-5
PADI4,2dew,carboplatin,2567,carboplatin-2567,-5
PADI4,2dew,carboplatin,38904,carboplatin-38904,-5
PADI4,2dew,carboplatin,426756,carboplatin-426756,-5
PADI4,2dew,carboplatin,498142,carboplatin-498142,-5
PADI4,2dew,carboplatin,5352133,carboplatin-5352133,-5
PADI4,2dew,carboplatin,60020207,carboplatin-60020207,-5
PADI4,2dew,carboplatin,6398587,carboplatin-6398587,-5
PADI4,2dew,carboplatin,6603770,carboplatin-6603770,-5
PADI4,2dew,hydroxyurea,3657,hydroxyurea-3657,-5
PADI4,2dex,chlorambucil,2708,chlorambucil-2708,-5
PADI4,2dex,dacarbazine,135398738,dacarbazine-135398738,-5
PADI4,2dex,dacarbazine,2942,dacarbazine-2942,-5
PADI4,2dex,melphalan,460612,melphalan-460612,-5
PADI4,2dex,temozolomide,5394,temozolomide-5394,-5
PADI4,2dey,carboplatin,426756,carboplatin-426756,-5
PADI4,2dey,carboplatin,46738086,carboplatin-46738086,-5
PADI4,2dey,carboplatin,498142,carboplatin-498142,-5
PADI4,2dey,carboplatin,5352133,carboplatin-5352133,-5
PADI4,2dey,carboplatin,6603770,carboplatin-6603770,-5
PADI4,2dey,dacarbazine,135398738,dacarbazine-135398738,-5
PADI4,2dey,thioguanine,2723601,thioguanine-2723601,-5
PADI4,2dw5,melphalan,460612,melphalan-460612,-5
GLTP,2euk,carboplatin,38904,carboplatin-38904,-5
GLTP,2euk,carboplatin,426756,carboplatin-426756,-5
GLTP,2euk,carboplatin,46738086,carboplatin-46738086,-5
GLTP,2euk,carboplatin,498142,carboplatin-498142,-5
GLTP,2euk,carboplatin,5352133,carboplatin-5352133,-5
GLTP,2euk,carboplatin,60020207,carboplatin-60020207,-5
GLTP,2euk,carboplatin,6398587,carboplatin-6398587,-5
GLTP,2euk,carboplatin,6603770,carboplatin-6603770,-5
GLTP,2eum,dacarbazine,2942,dacarbazine-2942,-5
GLTP,2evd,dacarbazine,2942,dacarbazine-2942,-5
GLTP,2evl,busulfan,2478,busulfan-2478,-5
GLTP,2evl,thioguanine,2723601,thioguanine-2723601,-5
GLTP,2evt,carmustine,2578,carmustine-2578,-5
GLTP,2evt,mercaptopurine,667490,mercaptopurine-667490,-5
VEGFA,2fjg,ifosfamide,3690,ifosfamide-3690,-5
VEGFA,2fjg,thioguanine,2723601,thioguanine-2723601,-5
EPB41L3,2he7,amifostine,2141,amifostine-2141,-5
EPB41L3,2he7,mercaptopurine,667490,mercaptopurine-667490,-5
PTPRN,2i1y,dacarbazine,135398738,dacarbazine-135398738,-5
FABP6,2mm3,thiotepa,5453,thiotepa-5453,-5
NR3C2,2oax,carboplatin,5237030,carboplatin-5237030,-5
NR3C2,2oax,cyclophosphamide,2907,cyclophosphamide-2907,-5
VEGFA,2qr0,carboplatin,2567,carboplatin-2567,-5
VEGFA,2qr0,carboplatin,426756,carboplatin-426756,-5
VEGFA,2qr0,thioguanine,2723601,thioguanine-2723601,-5
PTPRN,2qt7,dacarbazine,2942,dacarbazine-2942,-5
VIP,2rrh,imiquimod,57469,imiquimod-57469,-5
VIP,2rrh,romidepsin,123135747,romidepsin-123135747,-5
VIP,2rrh,romidepsin,129905275,romidepsin-129905275,-5
VIP,2rrh,romidepsin,15068578,romidepsin-15068578,-5
VIP,2rrh,romidepsin,5352062,romidepsin-5352062,-5
VIP,2rri,etoposide,50936917,etoposide-50936917,-5
VIP,2rri,everolimus,6442177,everolimus-6442177,-5
VEGFA,2vgh,lomustine,3950,lomustine-3950,-5
VEGFA,2vgh,melphalan,460612,melphalan-460612,-5
VEGFA,2vgh,toremifene,3005573,toremifene-3005573,-5
VEGFA,2vpf,carboplatin,2567,carboplatin-2567,-5
VEGFA,2vpf,carboplatin,426756,carboplatin-426756,-5
VEGFA,2vpf,dacarbazine,135398738,dacarbazine-135398738,-5
VEGFA,2vpf,lomustine,3950,lomustine-3950,-5
PADI4,3apm,ifosfamide,3690,ifosfamide-3690,-5
PADI4,3apn,carboplatin,2567,carboplatin-2567,-5
PADI4,3apn,carboplatin,426756,carboplatin-426756,-5
PADI4,3apn,carboplatin,498142,carboplatin-498142,-5
PADI4,3apn,carboplatin,6603770,carboplatin-6603770,-5
PADI4,3apn,ifosfamide,3690,ifosfamide-3690,-5
PADI4,3b1u,dacarbazine,135398738,dacarbazine-135398738,-5
PADI4,3b1u,melphalan,460612,melphalan-460612,-5
VEGFA,3bdy,thioguanine,2723601,thioguanine-2723601,-5
PTPRN,3n01,carboplatin,38904,carboplatin-38904,-5
PTPRN,3n01,carboplatin,426756,carboplatin-426756,-5
PTPRN,3n01,carboplatin,498142,carboplatin-498142,-5
PTPRN,3n01,carboplatin,5352133,carboplatin-5352133,-5
PTPRN,3n01,carboplatin,60020207,carboplatin-60020207,-5
PTPRN,3n01,carboplatin,6603770,carboplatin-6603770,-5
PTPRN,3n01,dacarbazine,135398738,dacarbazine-135398738,-5
PTPRN,3n4w,melphalan,460612,melphalan-460612,-5
PTPRN,3n4w,temozolomide,5394,temozolomide-5394,-5
PTPRN,3ng8,lomustine,3950,lomustine-3950,-5
PTPRN,3np5,carboplatin,2567,carboplatin-2567,-5
PTPRN,3np5,carboplatin,38904,carboplatin-38904,-5
PTPRN,3np5,carboplatin,426756,carboplatin-426756,-5
PTPRN,3np5,carboplatin,498142,carboplatin-498142,-5
PTPRN,3np5,carboplatin,5352133,carboplatin-5352133,-5
PTPRN,3np5,carboplatin,60020207,carboplatin-60020207,-5
PTPRN,3np5,carboplatin,6398587,carboplatin-6398587,-5
PTPRN,3np5,carboplatin,6603770,carboplatin-6603770,-5
PTPRN,3np5,carmustine,2578,carmustine-2578,-5
VEGFA,3qtk,dacarbazine,2942,dacarbazine-2942,-5
GLTP,3ric,dacarbazine,2942,dacarbazine-2942,-5
GLTP,3rzn,carboplatin,426756,carboplatin-426756,-5
GLTP,3rzn,cyclophosphamide,2907,cyclophosphamide-2907,-5
GLTP,3rzn,dacarbazine,135398738,dacarbazine-135398738,-5
GLTP,3s0i,carboplatin,46738086,carboplatin-46738086,-5
GLTP,3s0i,carboplatin,73554252,carboplatin-73554252,-5
GLTP,3s0k,carboplatin,2567,carboplatin-2567,-5
GLTP,3s0k,carboplatin,38904,carboplatin-38904,-5
GLTP,3s0k,carboplatin,426756,carboplatin-426756,-5
GLTP,3s0k,carboplatin,498142,carboplatin-498142,-5
GLTP,3s0k,carboplatin,5352133,carboplatin-5352133,-5
GLTP,3s0k,carboplatin,6603770,carboplatin-6603770,-5
GLTP,3s0k,carboplatin,73554252,carboplatin-73554252,-5
GLTP,3s0k,ifosfamide,3690,ifosfamide-3690,-5
GLTP,3s0k,thioguanine,2723601,thioguanine-2723601,-5
VEGFA,3s1b,melphalan,460612,melphalan-460612,-5
VEGFA,3s1k,thioguanine,2723601,thioguanine-2723601,-5
RHEB,3sea,amifostine,2141,amifostine-2141,-5
RHEB,3t5g,cyclophosphamide,2907,cyclophosphamide-2907,-5
VEGFA,3v2a,chlorambucil,2708,chlorambucil-2708,-5
VEGFA,3v2a,melphalan,460612,melphalan-460612,-5
VEGFA,3v2a,thioguanine,2723601,thioguanine-2723601,-5
NR3C2,3vhu,carboplatin,10339178,carboplatin-10339178,-5
NR3C2,3vhu,carboplatin,5237030,carboplatin-5237030,-5
NR3C2,3vhu,carboplatin,56840877,carboplatin-56840877,-5
NR3C2,3vhu,carboplatin,73554252,carboplatin-73554252,-5
NR3C2,3vhu,carmustine,2578,carmustine-2578,-5
NR3C2,3wff,carboplatin,2567,carboplatin-2567,-5
NR3C2,3wff,carboplatin,38904,carboplatin-38904,-5
NR3C2,3wff,carboplatin,426756,carboplatin-426756,-5
NR3C2,3wff,carboplatin,46738086,carboplatin-46738086,-5
NR3C2,3wff,carboplatin,498142,carboplatin-498142,-5
NR3C2,3wff,carboplatin,5352133,carboplatin-5352133,-5
NR3C2,3wff,carboplatin,60020207,carboplatin-60020207,-5
NR3C2,3wff,carboplatin,6398587,carboplatin-6398587,-5
NR3C2,3wff,carboplatin,6603770,carboplatin-6603770,-5
NR3C2,3wff,decitabine,451668,decitabine-451668,-5
NR3C2,3wfg,carboplatin,10339178,carboplatin-10339178,-5
NR3C2,3wfg,carboplatin,5237030,carboplatin-5237030,-5
NR3C2,3wfg,carboplatin,5352133,carboplatin-5352133,-5
VEGFA,4deq,dacarbazine,2942,dacarbazine-2942,-5
VEGFA,4deq,thioguanine,2723601,thioguanine-2723601,-5
PADI4,4dkt,carboplatin,2567,carboplatin-2567,-5
PADI4,4dkt,carboplatin,46738086,carboplatin-46738086,-5
PADI4,4dkt,carboplatin,498142,carboplatin-498142,-5
PADI4,4dkt,carboplatin,60020207,carboplatin-60020207,-5
PADI4,4dkt,carboplatin,6398587,carboplatin-6398587,-5
PADI4,4dkt,carboplatin,6603770,carboplatin-6603770,-5
PADI4,4dkt,dacarbazine,135398738,dacarbazine-135398738,-5
PADI4,4dkt,thioguanine,2723601,thioguanine-2723601,-5
GLTP,4ghp,carmustine,2578,carmustine-2578,-5
GLTP,4ghs,carboplatin,426756,carboplatin-426756,-5
GLTP,4ghs,carboplatin,60020207,carboplatin-60020207,-5
GLTP,4ghs,dacarbazine,135398738,dacarbazine-135398738,-5
GLTP,4ghs,thioguanine,2723601,thioguanine-2723601,-5
GLTP,4gix,dacarbazine,135398738,dacarbazine-135398738,-5
GLTP,4gix,dacarbazine,2942,dacarbazine-2942,-5
GLTP,4gjq,carboplatin,2567,carboplatin-2567,-5
VEGFA,4gln,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,4gln,carboplatin,5352133,carboplatin-5352133,-5
VEGFA,4gls,carmustine,2578,carmustine-2578,-5
GLTP,4gxd,carboplatin,5352133,carboplatin-5352133,-5
GLTP,4gxd,dacarbazine,2942,dacarbazine-2942,-5
GLTP,4gxg,carboplatin,46738086,carboplatin-46738086,-5
GLTP,4gxg,carboplatin,73554252,carboplatin-73554252,-5
GLTP,4h2z,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,4qaf,busulfan,2478,busulfan-2478,-5
NR3C2,4tnt,thioguanine,2723601,thioguanine-2723601,-5
NR3C2,4udb,busulfan,2478,busulfan-2478,-5
PADI4,4x8c,amifostine,2141,amifostine-2141,-5
PADI4,4x8g,ifosfamide,3690,ifosfamide-3690,-5
CDH3,4zml,chlorambucil,2708,chlorambucil-2708,-5
CDH3,4zml,lomustine,3950,lomustine-3950,-5
CDH3,4zml,thioguanine,2723601,thioguanine-2723601,-5
CDH3,4zmn,carboplatin,38904,carboplatin-38904,-5
CDH3,4zmn,carboplatin,426756,carboplatin-426756,-5
CDH3,4zmn,carboplatin,46738086,carboplatin-46738086,-5
CDH3,4zmn,dacarbazine,135398738,dacarbazine-135398738,-5
CDH3,4zmn,decitabine,451668,decitabine-451668,-5
CDH3,4zmo,carboplatin,2567,carboplatin-2567,-5
CDH3,4zmo,carboplatin,498142,carboplatin-498142,-5
CDH3,4zmo,carboplatin,6398587,carboplatin-6398587,-5
CDH3,4zmo,carboplatin,6603770,carboplatin-6603770,-5
CDH3,4zmo,chlorambucil,2708,chlorambucil-2708,-5
CDH3,4zmp,carboplatin,2567,carboplatin-2567,-5
CDH3,4zmp,carboplatin,426756,carboplatin-426756,-5
CDH3,4zmp,carboplatin,498142,carboplatin-498142,-5
CDH3,4zmp,carboplatin,60020207,carboplatin-60020207,-5
CDH3,4zmq,dacarbazine,2942,dacarbazine-2942,-5
CDH3,4zmt,dacarbazine,135398738,dacarbazine-135398738,-5
CDH3,4zmt,lomustine,3950,lomustine-3950,-5
CDH3,4zmv,ifosfamide,3690,ifosfamide-3690,-5
CDH3,4zmw,carboplatin,2567,carboplatin-2567,-5
CDH3,4zmw,carboplatin,426756,carboplatin-426756,-5
CDH3,4zmw,carboplatin,46738086,carboplatin-46738086,-5
CDH3,4zmw,carboplatin,5352133,carboplatin-5352133,-5
CDH3,4zmw,carboplatin,6398587,carboplatin-6398587,-5
CDH3,4zmw,ifosfamide,3690,ifosfamide-3690,-5
CDH3,4zmx,dacarbazine,135398738,dacarbazine-135398738,-5
CDH3,4zmx,lomustine,3950,lomustine-3950,-5
CDH3,4zmx,thioguanine,2723601,thioguanine-2723601,-5
CDH3,4zmz,chlorambucil,2708,chlorambucil-2708,-5
CDH3,4zmz,melphalan,460612,melphalan-460612,-5
CDH3,4zmz,temozolomide,5394,temozolomide-5394,-5
IL6R,5fuc,dacarbazine,2942,dacarbazine-2942,-5
VEGFA,5fv1,lomustine,3950,lomustine-3950,-5
VEGFA,5fv1,thioguanine,2723601,thioguanine-2723601,-5
VEGFA,5fv2,carboplatin,2567,carboplatin-2567,-5
VEGFA,5fv2,carboplatin,38904,carboplatin-38904,-5
VEGFA,5fv2,carboplatin,5352133,carboplatin-5352133,-5
VEGFA,5fv2,carboplatin,6398587,carboplatin-6398587,-5
VEGFA,5fv2,carboplatin,6603770,carboplatin-6603770,-5
NR3C2,5hcv,amifostine,2141,amifostine-2141,-5
VEGFA,5hhc,carboplatin,38904,carboplatin-38904,-5
VEGFA,5hhc,carboplatin,426756,carboplatin-426756,-5
VEGFA,5hhc,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,5hhc,carboplatin,498142,carboplatin-498142,-5
VEGFA,5hhc,carboplatin,5352133,carboplatin-5352133,-5
VEGFA,5hhc,carboplatin,60020207,carboplatin-60020207,-5
VEGFA,5hhc,carboplatin,6398587,carboplatin-6398587,-5
VEGFA,5hhc,carboplatin,6603770,carboplatin-6603770,-5
VEGFA,5hhc,dacarbazine,135398738,dacarbazine-135398738,-5
VEGFA,5hhd,carboplatin,426756,carboplatin-426756,-5
VEGFA,5hhd,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,5hhd,carboplatin,60020207,carboplatin-60020207,-5
NR3C2,5l7e,busulfan,2478,busulfan-2478,-5
NR3C2,5l7g,busulfan,2478,busulfan-2478,-5
NR3C2,5l7h,carboplatin,10339178,carboplatin-10339178,-5
NR3C2,5l7h,carboplatin,5237030,carboplatin-5237030,-5
NR3C2,5l7h,carboplatin,56840877,carboplatin-56840877,-5
FABP6,5l8i,dacarbazine,2942,dacarbazine-2942,-5
NR3C2,5mwy,carmustine,2578,carmustine-2578,-5
PADI4,5n0m,chlorambucil,2708,chlorambucil-2708,-5
PADI4,5n0y,dacarbazine,135398738,dacarbazine-135398738,-5
PADI4,5n0z,chlorambucil,2708,chlorambucil-2708,-5
PADI4,5n1b,dacarbazine,2942,dacarbazine-2942,-5
PADI4,5n1b,decitabine,451668,decitabine-451668,-5
PADI4,5n1b,vorinostat,5311,vorinostat-5311,-5
VEGFA,5o4e,thioguanine,2723601,thioguanine-2723601,-5
VEGFA,5t89,carboplatin,426756,carboplatin-426756,-5
VEGFA,5t89,carboplatin,46738086,carboplatin-46738086,-5
VEGFA,5t89,carboplatin,60020207,carboplatin-60020207,-5
VEGFA,5t89,lomustine,3950,lomustine-3950,-5
RHEB,5yxh,carboplatin,5352133,carboplatin-5352133,-5
RHEB,5yxh,mercaptopurine,667490,mercaptopurine-667490,-5
RHEB,6bt0,carboplatin,38904,carboplatin-38904,-5
RHEB,6bt0,carboplatin,426756,carboplatin-426756,-5
RHEB,6bt0,carboplatin,46738086,carboplatin-46738086,-5
RHEB,6bt0,carboplatin,60020207,carboplatin-60020207,-5
NCKIPSD,6ded,dacarbazine,135398738,dacarbazine-135398738,-5
NCKIPSD,6dee,carboplatin,2567,carboplatin-2567,-5
NCKIPSD,6dee,decitabine,451668,decitabine-451668,-5
VEGFA,1bj1,dacarbazine,2942,dacarbazine-2942,-4.9
VEGFA,1cz8,thioguanine,2723601,thioguanine-2723601,-4.9
VEGFA,1flt,carboplatin,5352133,carboplatin-5352133,-4.9
VEGFA,1flt,dacarbazine,135398738,dacarbazine-135398738,-4.9
VEGFA,1kat,cyclophosphamide,2907,cyclophosphamide-2907,-4.9
VEGFA,1kat,dacarbazine,135398738,dacarbazine-135398738,-4.9
VEGFA,1kmx,panobinostat,6918837,panobinostat-6918837,-4.9
VEGFA,1mkg,dacarbazine,2942,dacarbazine-2942,-4.9
VEGFA,1mkg,lomustine,3950,lomustine-3950,-4.9
VEGFA,1mkk,carboplatin,2567,carboplatin-2567,-4.9
VEGFA,1mkk,carboplatin,38904,carboplatin-38904,-4.9
VEGFA,1mkk,carboplatin,426756,carboplatin-426756,-4.9
VEGFA,1mkk,carboplatin,498142,carboplatin-498142,-4.9
VEGFA,1mkk,carboplatin,5352133,carboplatin-5352133,-4.9
VEGFA,1mkk,carboplatin,60020207,carboplatin-60020207,-4.9
VEGFA,1mkk,carboplatin,6398587,carboplatin-6398587,-4.9
VEGFA,1mkk,carboplatin,6603770,carboplatin-6603770,-4.9
IL6R,1n26,decitabine,451668,decitabine-451668,-4.9
FABP6,1o1u,temsirolimus,53486199,temsirolimus-53486199,-4.9
FABP6,1o1v,carmustine,2578,carmustine-2578,-4.9
CITED2,1p4q,thioguanine,2723601,thioguanine-2723601,-4.9
VEGFA,1qty,carboplatin,46738086,carboplatin-46738086,-4.9
VEGFA,1qty,carboplatin,498142,carboplatin-498142,-4.9
VEGFA,1qty,carboplatin,6398587,carboplatin-6398587,-4.9
VEGFA,1qty,carboplatin,6603770,carboplatin-6603770,-4.9
VEGFA,1qty,mercaptopurine,667490,mercaptopurine-667490,-4.9
